ner_id,link,title,doi
18854,https://ieeexplore.ieee.org/document/6966518/,Application of partial direct-pole-placement and differential evolution algorithm to optimize controller and LCL filter design for grid-tied inverter,10.1109/AUPEC.2014.6966518
18855,https://ieeexplore.ieee.org/document/6966629/,Detection of High Impedance Faults using wavelet transform,10.1109/AUPEC.2014.6966629
18857,https://ieeexplore.ieee.org/document/6966519/,Autonomous micro-grid operation by employing weak droop control and PQ control,10.1109/AUPEC.2014.6966519
18860,https://ieeexplore.ieee.org/document/6870758/,Arcing current features extraction using wavelet transform,10.1109/ISEIM.2014.6870758
18861,https://ieeexplore.ieee.org/document/6725437/,Modeling of breaker operation for power balance after islanding detection by sensing jump change of harmonic voltage at PCC,10.1109/AUPEC.2013.6725437
18863,https://ieeexplore.ieee.org/document/6725439/,Study on high impedance fault arcing current characteristics,10.1109/AUPEC.2013.6725439
18864,https://ieeexplore.ieee.org/document/6584466/,Frequency response of MV current transformers,10.1109/TENCONSpring.2013.6584466
18865,https://ieeexplore.ieee.org/document/6584454/,Proportional resonant-controlled grid tied inverter with L-C resonant filter and its comparison with inverter with LCL filter,10.1109/TENCONSpring.2013.6584454
18866,https://ieeexplore.ieee.org/document/6584451/,Study on transient and frequency response of current transformer using Jiles-Atherton model,10.1109/TENCONSpring.2013.6584451
18867,https://ieeexplore.ieee.org/document/6579190/,Modeling of pulse transformer with nano-second excitation source using Jiles-Atherton method,10.1109/ECCE-Asia.2013.6579190
18869,https://ieeexplore.ieee.org/document/6579275/,Modeling of islanding detection by sensing jump change of harmonic voltage at PCC by the combination of a narrow band-pass filter and wavelet analysis,10.1109/ECCE-Asia.2013.6579275
18870,https://ieeexplore.ieee.org/document/6547751/,Quantification of Required Multi-Segments for Accurately Computing Induced Voltage in a Ferrite Inductor Using Static and Dynamic Jiles-Atherton Models,10.1109/TMAG.2013.2271218
18871,https://ieeexplore.ieee.org/document/6305528/,Double-Frequency Method Using Differential Evolution for Identifying Parameters in the Dynamic Jiles–Atherton Model of Mn–Zn Ferrites,10.1109/TIM.2012.2216474
18872,https://ieeexplore.ieee.org/document/6401331/,Recognition of partial discharge using wavelet entropy and neural network for TEV measurement,10.1109/PowerCon.2012.6401331
18874,https://ieeexplore.ieee.org/document/6401330/,Incorporation of matlab-script based power electronics digital filtering and control algorithm into Simulink: A step closer to its microcontroller implementation,10.1109/PowerCon.2012.6401330
18876,https://ieeexplore.ieee.org/document/6333034/,Differential Evolution Based Parameter Identification of Static and Dynamic J-A Models and Its Application to Inrush Current Study in Power Converters,10.1109/TMAG.2012.2196984
18879,https://ieeexplore.ieee.org/document/6332832/,Effect of Nonlinear Inductor Behavior on the Performance of Interleaved Power Factor Correction,10.1109/TMAG.2012.2202310
18880,https://ieeexplore.ieee.org/document/6231706/,Time–Frequency Entropy-Based Partial-Discharge Extraction for Nonintrusive Measurement,10.1109/TPWRD.2012.2200911
18884,https://ieeexplore.ieee.org/document/6027542/,Comprehensive Modeling of Resonant Inverter for Driving Fluorescent Lamp With the Consideration of Nonlinear Magnetization of Inductor,10.1109/TMAG.2011.2157661
18885,https://ieeexplore.ieee.org/document/5748512/,Comparative THD Analysis of Different Resonant Tanks for Driving Fluorescent Lamp,10.1109/APPEEC.2011.5748512
18888,https://ieeexplore.ieee.org/document/5697070/,Study on performance of HFCT and UHF sensors in partial discharge detection,10.1109/IPECON.2010.5697070
18890,https://ieeexplore.ieee.org/document/5568206/,Efficiency improvement for data-processing of partial discharge signals using parallel computing,10.1109/ICSD.2010.5568206
18891,https://ieeexplore.ieee.org/document/5396193/,An alternative approach to analyze un-symmetrical faults in power systems,10.1109/TENCON.2009.5396193
18893,https://ieeexplore.ieee.org/document/4603130/,Determination of Dimension-Independent Magnetic and Dielectric Properties for Mn–Zn Ferrite Cores and Its EMI Applications,10.1109/TEMC.2008.926914
18895,https://ieeexplore.ieee.org/document/4544917/,Characterization of Mn–Zn Ferrites Using the Coaxial Transmission Line Method,10.1109/TMAG.2008.922029
18896,https://ieeexplore.ieee.org/document/4526895/,Analysis of Axially Symmetrical Coaxial Discontinuity Structures by Using Two-Dimensional Nonuniform Finite-Difference Frequency Domain Method,10.1109/TMAG.2008.916541
18898,https://ieeexplore.ieee.org/document/4526894/,Theoretical and Experimental Comparison of Different Lumped Circuit Methods for Determination of Mn–Zn Ferrites' Intrinsic Complex Permeability and Permittivity,10.1109/TMAG.2008.916543
18899,https://ieeexplore.ieee.org/document/4483450/,A Field-circuit Coupled Method to Accurately Determine Intrinsic Complex Permittivity of XLPE Insulation Material,10.1109/TDEI.2008.4483450
18901,https://ieeexplore.ieee.org/document/4429183/,Analysis of Open-Ended Coaxial Probes by Using a Two-Dimensional Finite-Difference Frequency-Domain Method,10.1109/TIM.2007.913830
18904,https://ieeexplore.ieee.org/document/4303203/,Using a Single Toroidal Sample to Determine the Intrinsic Complex Permeability and Permittivity of Mn–Zn Ferrites,10.1109/TMAG.2007.903294
18905,https://ieeexplore.ieee.org/document/4100817/,Experimentally Verified Mn–Zn Ferrites' Intrinsic Complex Permittivity and Permeability Tracing Technique Using Two Ferrite Capacitors,10.1109/TMAG.2006.888739
18906,https://ieeexplore.ieee.org/document/4026022/,Partial Discharge Phenomena Due to Electrical Treeing in XLPE,10.1109/ICIEA.2006.257228
18907,https://ieeexplore.ieee.org/document/10512541/,Data-Driven Two-Stage Voltage/VAR Control Using PV Inverters in Network Recovery,10.1109/EI259745.2023.10512541
18911,https://ieeexplore.ieee.org/document/10408487/,Power System Preventive Transient Stability Control: A Comprehensive Review,10.1109/ETFG55873.2023.10408487
18913,https://ieeexplore.ieee.org/document/10407880/,Cooperation of Distributed Renewable Generation and Battery Energy Storage in Virtual Power Plants for Frequency Regulation Service,10.1109/ETFG55873.2023.10407880
18917,https://ieeexplore.ieee.org/document/10003480/,Reconfiguration Based Load Restoration in Active Distribution Networks with A Voltage Frequency Dependent Load Model,10.1109/ISGTAsia54193.2022.10003480
18918,https://ieeexplore.ieee.org/document/9609090/,Multi-Objective Hierarchically-Coordinated Volt/Var Control for Active Distribution Networks With Droop-Controlled PV Inverters,10.1109/TSG.2021.3126761
18920,https://ieeexplore.ieee.org/document/8973816/,Multi-objective Urban Electricity Network Transition Considering Generation Retirement,10.1109/PESGM40551.2019.8973816
18924,https://ieeexplore.ieee.org/document/8378348/,Inverter based multi-objective robust Volt/Var regulation for distribution networks,10.1109/ISGT-Asia.2017.8378348
18925,https://ieeexplore.ieee.org/document/10407740/,Effect of Home Energy Management System Penetration Levels on Bi-Level Optimal Energy Management in Distribution Networks,10.1109/ETFG55873.2023.10407740
18929,https://ieeexplore.ieee.org/document/9002831/,An Intelligent Faulted Line Diagnosis Method in Multi-terminal Power Networks via IEDs,10.1109/SSCI44817.2019.9002831
18931,https://ieeexplore.ieee.org/document/10372718/,Bi-Level Optimal Energy Management in Distribution Networks with Partial Penetration of Smart Home Energy Management Systems,10.1109/ISGTAsia54891.2023.10372718
18933,https://ieeexplore.ieee.org/document/10202803/,Consumer-Centric Home Energy Management System Using Trust Region Policy Optimization- Based Multi-Agent Deep Reinforcement Learning,10.1109/PowerTech55446.2023.10202803
18935,https://ieeexplore.ieee.org/document/8591713/,Power-Sharing Based on Open-Loop Synchronization of Inverters in an Islanded AC Microgrid,10.1109/IECON.2018.8591713
18937,https://ieeexplore.ieee.org/document/8591762/,Teager Energy Operator Based Fault Detection and Classification Technique for Converter Dominated Autonomous AC Microgrid,10.1109/IECON.2018.8591762
18938,https://ieeexplore.ieee.org/document/8467862/,Fault Detection in an Islanded Inverter Based Microgrid Using Recurrence Plot Analysis,10.1109/ISGT-Asia.2018.8467862
18939,https://ieeexplore.ieee.org/document/8372503/,On-line and off-line fault detection techniques for inverter based islanded microgrid,10.1109/CPE.2018.8372503
18940,https://ieeexplore.ieee.org/document/6508400/,ZigBee and ATmega32 based wireless digital control and monitoring system For LED lighting,10.1109/ICICES.2013.6508400
18944,https://ieeexplore.ieee.org/document/10239667/,Economic Low-Carbon Dispatch Optimization of Integrated Energy System Considering Power-to-gas and Carbon Capture System Based on Information Gap Decision Theory,10.1109/ACEEE58657.2023.10239667
18950,https://ieeexplore.ieee.org/document/10239677/,Copula Joint Distribution-Based Spatial-Temporal Scenario Generation for Optimal Power Flow,10.1109/ACEEE58657.2023.10239677
18953,https://ieeexplore.ieee.org/document/10136794/,Two-Phase Model Predictive Direct Duty-Cycle Control for PMSM With Off-Line Lookup Table,10.1109/TEC.2023.3280419
18956,https://ieeexplore.ieee.org/document/9969027/,Research on the Stochasticity Control Strategy of Wind Farm Incorporating System Contingencies,10.1109/IECON49645.2022.9969027
18960,https://ieeexplore.ieee.org/document/9589785/,Reduced Order Modeling of DFIG based on Singular Perturbation Theory,10.1109/IECON48115.2021.9589785
18962,https://ieeexplore.ieee.org/document/9280138/,Cooperative Game Operation Strategy of a Hydropower-Photovoltaic-Pumped Storage System in the Electricity Market,10.1109/ICPEA49807.2020.9280138
18968,https://ieeexplore.ieee.org/document/9255083/,Coordination Control Based on Virtual Inertial Time Constant and Fuzzy Logic control for Power System with Wind Farm,10.1109/IECON43393.2020.9255083
18973,https://ieeexplore.ieee.org/document/9254684/,Research on Reduced Order Modeling Method of Power Electronic Interface Based on Hybrid System Theory,10.1109/IECON43393.2020.9254684
18976,https://ieeexplore.ieee.org/document/9072421/,Novel Fault Location Method for Power Systems Based on Attention Mechanism and Double Structure GRU Neural Network,10.1109/ACCESS.2020.2988909
18979,https://ieeexplore.ieee.org/document/8994569/,Optimal Utilization of Reactive Power Capability of DFIG Based Wind Turbine by the Improved GRG Method,10.1109/APPEEC45492.2019.8994569
18981,https://ieeexplore.ieee.org/document/8881304/,Optimized operating strategy for a distribution network containing BESS and renewable energy,10.1109/ISGT-Asia.2019.8881304
18984,https://ieeexplore.ieee.org/document/8620201/,XGBoost-Based Algorithm Interpretation and Application on Post-Fault Transient Stability Status Prediction of Power System,10.1109/ACCESS.2019.2893448
18987,https://ieeexplore.ieee.org/document/7094322/,Comprehensive Cost Minimization in Distribution Networks Using Segmented-Time Feeder Reconfiguration and Reactive Power Control of Distributed Generators,10.1109/TPWRS.2015.2419716
18989,https://ieeexplore.ieee.org/document/6993502/,Research on wide area energy injection boundary of grid structure vulnerable interface,10.1109/POWERCON.2014.6993502
18993,https://ieeexplore.ieee.org/document/6993574/,Power flow calculation for weakly meshed distribution networks with multiple DGs based on generalized chain-table storage structure,10.1109/POWERCON.2014.6993574
18994,https://ieeexplore.ieee.org/document/10476729/,A Hybrid SVPWM-MPTC Control Strategy of Three-Level NPC Inverter-fed PMSM under the Balanced and Unbalanced DC Links,10.1109/TEC.2024.3379549
18997,https://ieeexplore.ieee.org/document/10312598/,The Dynamic Stability Assessment of Power System Based on Sensitivity of Energy Relation Function,10.1109/IECON51785.2023.10312598
19000,https://ieeexplore.ieee.org/document/9962856/,Stochasticity Control Strategy Based on Discrete Model for the Power System with Wind Farm Incorporating Stochastic Sources,10.1109/PEMC51159.2022.9962856
19002,https://ieeexplore.ieee.org/document/9121497/,A Virtual Synchronous Generator Control Strategy with Q-Learning to Damp Low Frequency Oscillation,10.1109/AEEES48850.2020.9121497
19007,https://ieeexplore.ieee.org/document/8496749/,Remote Authentication Schemes for Wireless Body Area Networks Based on the Internet of Things,10.1109/JIOT.2018.2876133
19011,https://ieeexplore.ieee.org/document/8243320/,Design and realization of online monitoring device for arrester in substation,10.1109/CAC.2017.8243320
19015,https://ieeexplore.ieee.org/document/7180417/,Coordinated Voltage Control With Online Energy Margin Constraints,10.1109/TPWRS.2015.2456185
19017,https://ieeexplore.ieee.org/document/6993893/,Vulnerable line assessment based on community structure,10.1109/POWERCON.2014.6993893
19019,https://ieeexplore.ieee.org/document/6993777/,A short-term wind speed forecasting model based on improved QPSO optimizing LSSVM,10.1109/POWERCON.2014.6993777
19022,https://ieeexplore.ieee.org/document/6928287/,Wind speed forecasting based on Time series - Adaptive Kalman filtering algorithm,10.1109/FENDT.2014.6928287
19023,https://ieeexplore.ieee.org/document/6307735/,The Design of Communication System on the Real-Time Relay Protection Based on GOOSE,10.1109/APPEEC.2012.6307735
19025,https://ieeexplore.ieee.org/document/6307737/,OPNet Simulation of IEEE 1588 in Power System Sensor Network,10.1109/APPEEC.2012.6307737
19027,https://ieeexplore.ieee.org/document/6307736/,Application of IRIG-B Code in Phase Measurement Unit,10.1109/APPEEC.2012.6307736
