,Unnamed: 0,ner_id,link,title,doi
233,233,912,/doi/10.1145/3216122.3216124,Quality awareness for a Successful Big Data Exploitation,https://doi.org/10.1145/3216122.3216124
234,234,916,/doi/10.1145/3206157.3206177,Language E-learning based on Learning Analytics in Big Data Era,https://doi.org/10.1145/3206157.3206177
235,235,918,/doi/10.1145/2896825.2896838,Understanding quality requirements in the context of big data systems,https://doi.org/10.1145/2896825.2896838
236,236,922,/doi/10.1145/3348400.3348414,The Impact of Big Data on Health Care Services in Australia,https://doi.org/10.1145/3348400.3348414
237,237,926,/doi/10.1145/3474944.3474952,Privacy Security Status and Countermeasures in the Era of Big Data,https://doi.org/10.1145/3474944.3474952
238,238,928,/doi/10.1145/3168390.3168425,Measurement Metric Proposed For Big Data Analytics System,https://doi.org/10.1145/3168390.3168425
239,239,934,/doi/10.1145/3130218.3130236,Adaptive Manycore Architectures for Big Data Computing,https://doi.org/10.1145/3130218.3130236
240,240,941,/doi/10.1145/2448917.2448925,Visual rhetoric and big data,https://doi.org/10.1145/2448917.2448925
241,241,943,/doi/10.1145/3386415.3386964,Study on Clustering Computing Methods of Big Data,https://doi.org/10.1145/3386415.3386964
242,242,947,/doi/10.1145/2743065.2743099,"Perspectives, Motivations and Implications Of Big Data Analytics",https://doi.org/10.1145/2743065.2743099
243,243,954,/doi/10.1145/3277104.3277107,Content-Based Textual Big Data Analysis and Compression,https://doi.org/10.1145/3277104.3277107
244,244,958,/doi/10.1145/3396956.3398253,"Big Data, Anonymisation and Governance to Personal Data Protection",https://doi.org/10.1145/3396956.3398253
245,245,963,/doi/10.1145/3645279.3645293,Application of Internet Big Data in Network Security Situation Assessment,https://doi.org/10.1145/3645279.3645293
246,246,967,/doi/10.1145/3265689.3265706,Impacts of Big Data on Data Mining Research,https://doi.org/10.1145/3265689.3265706
247,247,969,/doi/10.1145/2351316.2351329,Online feature selection for mining big data,https://doi.org/10.1145/2351316.2351329
248,248,974,/doi/10.1145/2378975.2378987,Federated cloud-based big data platform in telecommunications,https://doi.org/10.1145/2378975.2378987
249,249,981,/doi/10.1145/3209281.3209360,Big data on cloud for government agencies,https://doi.org/10.1145/3209281.3209360
250,250,985,/doi/10.1145/2486227.2486231,A big data confession,https://doi.org/10.1145/2486227.2486231
251,251,987,/doi/10.1145/3301551.3301566,The Implications of Big Data Analytics Orientation upon Deployment,https://doi.org/10.1145/3301551.3301566
252,252,991,/doi/10.1145/2896825.2896835,Towards a model-driven design tool for big data architectures,https://doi.org/10.1145/2896825.2896835
253,253,996,/doi/10.1145/2791347.2791380,Privacy-preserving big data publishing,https://doi.org/10.1145/2791347.2791380
254,254,1000,/doi/10.1145/3105831.3105841,The SusCity Big Data Warehousing Approach for Smart Cities,https://doi.org/10.1145/3105831.3105841
255,255,1001,/doi/10.1145/2680821.2680824,Performance and Fairness Issues in Big Data Transfers,https://doi.org/10.1145/2680821.2680824
256,256,1005,/doi/10.1145/3361525.3361545,Self-adaptive Executors for Big Data Processing,https://doi.org/10.1145/3361525.3361545
257,257,1009,/doi/10.1145/2905055.2905202,Agent based Security Model for Cloud Big Data,https://doi.org/10.1145/2905055.2905202
258,258,1013,/doi/10.1145/3264560.3266428,A Scalable Streaming Big Data Architecture for Real-Time Sentiment Analysis,https://doi.org/10.1145/3264560.3266428
259,259,1016,/doi/10.14778/2735461.2735465,In-memory performance for big data,https://doi.org/10.14778/2735461.2735465
260,260,1024,/doi/10.1145/3387168.3387220,Integrated Retrieval System Based on Medical Big Data,https://doi.org/10.1145/3387168.3387220
261,261,1026,/doi/10.1145/3041021.3053063,Top-K Entity Units Retrieval Over Big Data,https://doi.org/10.1145/3041021.3053063
262,262,1029,/doi/10.1145/2351316.2351323,Compression-aware I/O performance analysis for big data clustering,https://doi.org/10.1145/2351316.2351323
263,263,1036,/doi/10.1145/3338906.3338939,Going big: a large-scale study on what big data developers ask,https://doi.org/10.1145/3338906.3338939
264,264,1039,/doi/10.1145/2389686.2389688,When big data leads to lost data,https://doi.org/10.1145/2389686.2389688
265,265,1042,/doi/10.1109/CCGrid.2015.85,Big data provenance analysis and visualization,https://doi.org/10.1109/CCGrid.2015.85
266,266,1045,/doi/10.1145/3443467.3443749,Optimized Privacy Protection Method for Big Data Traffic,https://doi.org/10.1145/3443467.3443749
267,267,1049,/doi/10.1145/3352700.3352709,Big Data Network Flow Processing Using Apache Spark,https://doi.org/10.1145/3352700.3352709
268,268,1052,/doi/10.1145/3148055.3148060,Managing Variant Calling Files the Big Data Way,https://doi.org/10.1145/3148055.3148060
269,269,1058,/doi/10.1145/3158341,Technology and Business Challenges of Big Data in the Digital Economy,https://doi.org/10.1145/3158341
270,270,1060,/doi/10.1145/2756406.2756924,Towards Use And Reuse Driven Big Data Management,https://doi.org/10.1145/2756406.2756924
271,271,1067,/doi/10.1145/2612733.2619954,"Informetric mapping of ""big data"" in FI-WARE",https://doi.org/10.1145/2612733.2619954
272,272,1070,/doi/10.1145/3297730.3297743,Big Data Platform Architecture under The Background of Financial Technology,https://doi.org/10.1145/3297730.3297743
273,273,1074,/doi/10.1145/3291801.3291827,Research on the effectiveness evaluation of big data in combat simulation,https://doi.org/10.1145/3291801.3291827
274,274,1080,/doi/10.1145/3358528.3359551,Application of Recommender System in Intelligent Community under Big Data Scenario,https://doi.org/10.1145/3358528.3359551
275,275,1085,/doi/10.1145/2500873,Big-data applications in the government sector,https://doi.org/10.1145/2500873
276,276,1089,/doi/10.1145/2351316.2351320,Parallel rough set based knowledge acquisition using MapReduce from big data,https://doi.org/10.1145/2351316.2351320
277,277,1093,/doi/10.1145/3372454.3372469,Big data scalability based on Spark Machine Learning Libraries,https://doi.org/10.1145/3372454.3372469
278,278,1097,/doi/10.1145/3656766.3656946,Privacy Protection and Data Security for Big Data Encryption: A Review,https://doi.org/10.1145/3656766.3656946
279,279,1101,/doi/10.1145/3265689.3265721,Big Data Management and Analytics for Disability Datasets,https://doi.org/10.1145/3265689.3265721
280,280,1107,/doi/10.1145/2970276.2970325,Applying combinatorial test data generation to big data applications,https://doi.org/10.1145/2970276.2970325
281,281,1113,/doi/10.1145/3492324.3494169,Evaluating Serverless Architecture for Big Data Enterprise Applications,https://doi.org/10.1145/3492324.3494169
282,282,1117,/doi/10.1145/3450287,Event Prediction in the Big Data Era,https://doi.org/10.1145/3450287
283,283,1119,/doi/10.1145/2644866.2644870,Humanist-centric tools for big data,https://doi.org/10.1145/2644866.2644870
284,284,1122,/doi/10.1145/2968219.2968282,Enhancing location prediction with big data,https://doi.org/10.1145/2968219.2968282
285,285,1127,/doi/10.1145/3372454.3372478,Assessing Reliability of Big Data Stream for Smart City,https://doi.org/10.1145/3372454.3372478
286,286,1130,/doi/10.1145/3538950.3538954,Information Intelligence System Solution Based on Big Data Flink Technology,https://doi.org/10.1145/3538950.3538954
287,287,1134,/doi/10.1145/3481646.3481648,"A Comparative Study of MongoDB, ArangoDB and CouchDB for Big Data Storage",https://doi.org/10.1145/3481646.3481648
288,288,1139,/doi/10.1145/3281022.3281026,From big data to smart data: a data quality perspective,https://doi.org/10.1145/3281022.3281026
289,289,1145,/doi/10.1145/3006386.3006391,Big data as a service from an urban information system,https://doi.org/10.1145/3006386.3006391
290,290,1150,/doi/10.1145/3369555.3369573,IoT-based big data analytics issues in healthcare,https://doi.org/10.1145/3369555.3369573
291,291,1155,/doi/10.1145/3231830.3231840,Information Management Technologies for Big Data,https://doi.org/10.1145/3231830.3231840
292,292,1160,/doi/10.1145/3358505.3358512,Big Data Platforms and Tools for Data Analytics in the Data Science Engineering Curriculum,https://doi.org/10.1145/3358505.3358512
293,293,1162,/doi/10.1145/2345316.2345320,"On clusterization of ""big data"" streams",https://doi.org/10.1145/2345316.2345320
294,294,1164,/doi/10.1145/3299869.3320240,"Cost-Effective, Workload-Adaptive Migration of Big Data Applications to the Cloud",https://doi.org/10.1145/3299869.3320240
295,295,1169,/doi/10.1145/2640087.2644170,Identity Tracking in Big Data,https://doi.org/10.1145/2640087.2644170
296,296,1172,/doi/10.1145/3341620.3341635,Application of Online/Offline Sales Big Data in Household Medical Device Industry,https://doi.org/10.1145/3341620.3341635
297,297,1177,/doi/10.1145/3415958.3433082,Scalable Execution of Big Data Workflows using Software Containers,https://doi.org/10.1145/3415958.3433082
298,298,1179,/doi/10.1145/3154943.3154946,Big data analysis of local business and reviews,https://doi.org/10.1145/3154943.3154946
299,299,1183,/doi/10.1145/3490322.3490346,Research Hotspots and Trends Visualization Analysis of Chinese E-commerce Big Data,https://doi.org/10.1145/3490322.3490346
300,300,1189,/doi/10.1145/3097983.3098179,Distributed Local Outlier Detection in Big Data,https://doi.org/10.1145/3097983.3098179
301,301,1193,/doi/10.1145/3206157.3206167,Optimized Label Propagation Community Detection on Big Data Networks,https://doi.org/10.1145/3206157.3206167
302,302,1196,/doi/10.1145/3175684.3175730,Big Data Mining Algorithms for Fog Computing,https://doi.org/10.1145/3175684.3175730
303,303,1197,/doi/10.1145/3209415.3209479,Bridging Big Data and Policy Making,https://doi.org/10.1145/3209415.3209479
304,304,1199,/doi/10.1145/2623330.2623615,Scaling out big data missing value imputations,https://doi.org/10.1145/2623330.2623615
305,305,1202,/doi/10.1145/2345316.2345322,Big data and advanced spatial analytics,https://doi.org/10.1145/2345316.2345322
306,306,1204,/doi/10.14778/2367502.2367562,Efficient big data processing in Hadoop MapReduce,https://doi.org/10.14778/2367502.2367562
307,307,1207,/doi/10.1145/3221269.3221294,Point pattern search in big data,https://doi.org/10.1145/3221269.3221294
308,308,1214,/doi/10.1145/3299819.3299841,Risk Assessment for Big Data in Cloud,https://doi.org/10.1145/3299819.3299841
309,309,1219,/doi/10.1145/3404687.3404708,Research on Wartime Oil Consumption Based on Big Data,https://doi.org/10.1145/3404687.3404708
310,310,1222,/doi/10.1145/3402569.3409038,Research on Big Data Mining Method of Bioinformatics,https://doi.org/10.1145/3402569.3409038
311,311,1225,/doi/10.1145/2464157.2466485,A bloat-aware design for big data applications,https://doi.org/10.1145/2464157.2466485
312,312,1228,/doi/10.1145/3178315.3178323,Requirements Engineering in the Context of Big Data Applications,https://doi.org/10.1145/3178315.3178323
313,313,1229,/doi/10.1145/3627377.3627395,Big Data Processing and Visualization of Offshore Current Based on Python,https://doi.org/10.1145/3627377.3627395
314,314,1237,/doi/10.1145/3507485.3507487,The Importance of Big Data Visualisations for Auditors’ Decisions,https://doi.org/10.1145/3507485.3507487
315,315,1241,/doi/10.1145/2905055.2905197,Big-data Transportation in Orchestrated Bioinformatics Workflows,https://doi.org/10.1145/2905055.2905197
316,316,1245,/doi/10.1145/3150919.3150925,Improved Locally Linear Embedding for Big-data Classification,https://doi.org/10.1145/3150919.3150925
317,317,1248,/doi/10.1145/3368691.3368713,Call data record based big data analytics for smart cities,https://doi.org/10.1145/3368691.3368713
318,318,1251,/doi/10.1145/2491894.2466485,A bloat-aware design for big data applications,https://doi.org/10.1145/2491894.2466485
319,319,1252,/doi/10.1145/3422713.3422738,Design and Application of Digital Platform for Big Data Eco-system,https://doi.org/10.1145/3422713.3422738
320,320,1257,/doi/10.1145/2664591.2664619,"Intrinsic Relations between Data Science, Big Data, Business Analytics and Datafication",https://doi.org/10.1145/2664591.2664619
321,321,1261,/doi/10.1145/3078564.3078571,Design of adaptive learning system based on big data,https://doi.org/10.1145/3078564.3078571
322,322,1266,/doi/10.1145/3206157.3206160,Big Data Opportunities for Disease Outbreaks Detection in Global Mass Gatherings,https://doi.org/10.1145/3206157.3206160
323,323,1269,/doi/10.1145/3528114.3528119,Research on the Impact of Big Data Technology on Management Accounting,https://doi.org/10.1145/3528114.3528119
324,324,1273,/doi/10.1145/2345316.2345329,Cloud/big data computing for defense,https://doi.org/10.1145/2345316.2345329
325,325,1275,/doi/10.1145/3141128.3141143,"From Big data platforms to smarter solution, with intelligent learning",https://doi.org/10.1145/3141128.3141143
326,326,1279,/doi/10.1145/3421537.3421542,"Study of iPhone's Big Data, Market Share, Usage and Their Relationships",https://doi.org/10.1145/3421537.3421542
327,327,1281,/doi/10.1145/3220228.3220236,A new data science framework for analysing and mining geospatial big data,https://doi.org/10.1145/3220228.3220236
328,328,1284,/doi/10.1145/3406601.3406628,Health Data Analytics with an Opportunistic Big Data Algorithm,https://doi.org/10.1145/3406601.3406628
329,329,1286,/doi/10.1145/3472163.3472195,Customized Eager-Lazy Data Cleansing for Satisfactory Big Data Veracity,https://doi.org/10.1145/3472163.3472195
330,330,1289,/doi/10.1145/3132747.3132773,Optimizing Big-Data Queries Using Program Synthesis,https://doi.org/10.1145/3132747.3132773
331,331,1294,/doi/10.1145/3507524.3507533,Analysis on Big Data Based Intelligence Processing Method of Electronic Reconnaissance Satellites,https://doi.org/10.1145/3507524.3507533
332,332,1298,/doi/10.1145/3341620.3341637,Application Strategy of Big Data in the Development of Complex Industrial Products (CIPs),https://doi.org/10.1145/3341620.3341637
333,333,1302,/doi/10.1145/3440084.3441210,Analysis of Data Ownership Rights in the Big Data Era,https://doi.org/10.1145/3440084.3441210
334,334,1308,/doi/10.1145/2025528.2025537,Big data from the built environment,https://doi.org/10.1145/2025528.2025537
335,335,1311,/doi/10.1145/3220199.3220221,Network Traffic Monitoring System Based on Big Data Technology,https://doi.org/10.1145/3220199.3220221
336,336,1317,/doi/10.1145/3358528.3358581,Improved Constructions for Optimal Multi-erasure Locally Recoverable Codes for Big Data Storage,https://doi.org/10.1145/3358528.3358581
337,337,1320,/doi/10.1145/3396452.3396464,Innovation and Application of College Students' Education and Management Based on Big Data,https://doi.org/10.1145/3396452.3396464
338,338,1323,/doi/10.1145/3297730.3297731,Target Data Optimization based on Big Data-streaming for Two-stage Fuzzy Extraction System,https://doi.org/10.1145/3297730.3297731
339,339,1325,/doi/10.1145/2783258.2783372,Efficient Online Evaluation of Big Data Stream Classifiers,https://doi.org/10.1145/2783258.2783372
340,340,1330,/doi/10.1145/3423603.3424049,Decisional architectures from business intelligence to big data,https://doi.org/10.1145/3423603.3424049
341,341,1334,/doi/10.1145/3378904.3378923,The Role of Big Data for Interactive Online Learning,https://doi.org/10.1145/3378904.3378923
342,342,1338,/doi/10.1145/3651623.3651625,Leveraging Big Data and Data-Mining Techniques for Specialized Translation,https://doi.org/10.1145/3651623.3651625
343,343,1340,/doi/10.1145/3564665.3564674,Driving Sustainable Airport Business with Big Data Analytics Services: A Multichannel Approach,https://doi.org/10.1145/3564665.3564674
344,344,1342,/doi/10.1145/3656766.3656925,Exploring the Role of Big Data Analytics on Engineering Costs,https://doi.org/10.1145/3656766.3656925
