,Unnamed: 0,id,type,name,link,count
1500,1500.0,1501,2,Bo Wang,/profile/99659565808,1
1501,1501.0,1502,2,Zhiguang Chen,/profile/81548007387,1
1502,1502.0,1503,2,Nong Xiao,/profile/81343509070,1
1503,1503.0,1504,1,"Demystifying Challenges, Opportunities and Issues of Big Data Frameworks",/doi/10.1145/2743065.2743110,1
1504,1504.0,1505,2,K. Lakshmipriya,/profile/99658710321,1
1505,1505.0,1506,2,S. Vinothini,/profile/99658710200,1
1506,1506.0,1507,2,K. Prem Kumar,/profile/99660655147,1
1507,1507.0,1508,1,Big Data Analytic Architecture for Water Resources Management: A Systematic Review,/doi/10.1145/3399205.3399225,1
1508,1508.0,1509,2,Jamal Elhassan,/profile/99659539312,1
1509,1509.0,1510,2,Moumen Aniss,/profile/99659539398,1
1510,1510.0,1511,2,Chao Jamal,/profile/99659539084,1
1511,1511.0,1512,1,Problems and Countermeasures Facing Accounting Informatization in the Era of Big Data,/doi/10.1145/3587716.3587752,1
1512,1512.0,1513,2,Yi-Ming Ma,/profile/99661000124,1
1513,1513.0,1514,2,Jun-Yong Huang,/profile/99661000088,1
1514,1514.0,1515,2,Jules Harris Danarson,/profile/99660994022,1
1515,1515.0,1516,2,Yi Huang,/profile/99660998570,1
1516,1516.0,1517,2,Xiao-Han Wei,/profile/99660993990,1
1517,1517.0,1518,1,A Network Load Balancing Algorithm Design Based on Big Data,/doi/10.1145/3448734.3450843,2
1518,1518.0,1519,2,Lingfang Huang,/profile/99659664425,2
1519,1519.0,1520,2,Yi Shu,/profile/99659719167,2
1520,1520.0,1521,1,Analysis of Memory Sensitive SPEC CPU2006 Integer Benchmarks for Big Data Benchmarking,/doi/10.1145/2694730.2694732,1
1521,1521.0,1522,2,Kathlene Hurt,/profile/99658686253,1
1522,1522.0,1523,2,Eugene John,/profile/81100482547,1
1523,1523.0,1524,1,Bringing big data to the big tent,/doi/10.1145/2771299,1
1524,1524.0,1525,2,Gregory Goth,/profile/81375591092,1
1525,1525.0,1526,1,Big data in computational biology,/doi/10.1145/2331042.2331061,1
1526,1526.0,1527,2,Cliburn Chan,/profile/81310503018,1
1527,1527.0,1528,1,Predicting Commercial Activeness over Urban Big Data,/doi/10.1145/3130983,2
1528,1528.0,1529,2,Su Yang,/profile/81450594244,2
1529,1529.0,1530,2,Minjie Wang,/profile/99658744251,2
1530,1530.0,1531,2,Wenshan Wang,/profile/84459186457,2
1531,1531.0,1532,2,Yi Sun,/profile/99659201255,2
1532,1532.0,1533,2,Jun Gao,/profile/99659200232,2
1533,1533.0,1534,2,Weishan Zhang,/profile/99660685968,2
1534,1534.0,1535,2,Jiulong Zhang,/profile/99659259394,2
1535,1535.0,1536,1,Stream Processing Languages in the Big Data Era,/doi/10.1145/3299887.3299892,2
1536,1536.0,1537,2,Martin Hirzel,/profile/81100572340,2
1537,1537.0,1538,2,Guillaume Baudart,/profile/83058625757,2
1538,1538.0,1539,2,Emanuele Della Valle,/profile/81418592892,2
1539,1539.0,1540,2,Sherif Sakr,/profile/81331503135,2
1540,1540.0,1541,2,Akrivi Akrivi Vlachou,/profile/99659331990,2
1541,1541.0,1542,1,Research on Green Development of Shaanxi Industry Under The Background of Big Data,/doi/10.1145/3289430.3289469,1
1542,1542.0,1543,2,Dongmin Yang,/profile/99659327041,1
1543,1543.0,1544,2,Panpan Zhou,/profile/99659327330,1
1544,1544.0,1545,2,Jiaxin Kang,/profile/99659326872,1
1545,1545.0,1546,1,Interactions with big data analytics,/doi/10.1145/2168931.2168943,1
1546,1546.0,1547,2,Danyel Fisher,/profile/81309487122,2
1547,1547.0,1548,2,Rob DeLine,/profile/81350602833,1
1548,1548.0,1549,2,Mary Czerwinski,/profile/81100280834,1
1549,1549.0,1550,2,Steven Drucker,/profile/81100090466,1
1550,1550.0,1551,1,The application and influence of big data in medicine,/doi/10.1145/3448748.3448749,1
1551,1551.0,1552,2,Jinghe Zhao,/profile/99659690190,1
1552,1552.0,1553,1,The Value of Using Big Data Technologies in Computational Social Science,/doi/10.1145/2640087.2644162,1
1553,1553.0,1554,1,Trends and challenges in big data processing,/doi/10.14778/3007263.3007324,1
1554,1554.0,1555,2,Ion Stoica,/profile/81100294250,1
1555,1555.0,1556,1,Concealed Multidimensional Data Aggregation in Big Data Wireless Sensor Networks,/doi/10.1145/3371158.3371161,1
1556,1556.0,1557,2,Radhakrishnan Maivizhi,/profile/99659083607,1
1557,1557.0,1558,2,Palanichamy Yogesh,/profile/81490687814,1
1558,1558.0,1559,1,The Current Situation and Future Trend of Big Data: Visualization Analysis of literature Based on Citespace,/doi/10.1145/3524383.3524423,1
1559,1559.0,1560,2,Xianfeng Zeng,/profile/99660239673,1
1560,1560.0,1561,2,Jing Chang,/profile/99660532699,1
1561,1561.0,1562,2,Yiqiang Lai,/profile/99660533275,1
1562,1562.0,1563,2,Changjiang Huang,/profile/99660233867,1
1563,1563.0,1564,1,Real-time Prediction of Accident using Big Data System,/doi/10.1145/3386723.3387886,1
1564,1564.0,1565,2,Mouad Tantaoui,/profile/99659487947,2
1565,1565.0,1566,2,My Driss Laanaoui,/profile/99659373783,2
1566,1566.0,1567,2,Mustapha Kabil,/profile/99659487943,2
1567,1567.0,1568,1,"SeDaSOMA: A Framework for Supporting Serendipitous, Data-As-A-Service-Oriented, Open Big Data Management and Analytics",/doi/10.1145/3481646.3481647,1
1568,1568.0,1569,2,Paolo Ciancarini,/profile/81100551680,1
1569,1569.0,1570,1,Research on Influencing Factors of Government Audit Big Data Capability,/doi/10.1145/3508259.3508284,1
1570,1570.0,1571,2,Yu Sun,/profile/99660049756,1
1571,1571.0,1572,2,Yanfang Niu,/profile/99660050155,1
1572,1572.0,1573,2,Le Lu,/profile/99660049452,1
1573,1573.0,1574,1,Big data analysis on secure VoIP services,/doi/10.1145/3022227.3022232,1
1574,1574.0,1575,2,Amna Saad,/profile/99659129254,1
1575,1575.0,1576,2,Ahmad Roshidi Amran,/profile/99659128069,1
1576,1576.0,1577,2,Iain William Phillips,/profile/81464650033,1
1577,1577.0,1578,2,Ana M. Salagean,/profile/81548010166,1
1578,1578.0,1579,1,Design of Geospatial Big Data Cloud Platform for Land Resources,/doi/10.1145/3582935.3583052,1
1579,1579.0,1580,2,Feng Sheng,/profile/99660772837,1
1580,1580.0,1581,2,Chun Liu,/profile/99660776018,1
1581,1581.0,1582,2,Ying Wang,/profile/99660776415,1
1582,1582.0,1583,2,Yanjin Shen,/profile/99660773059,1
1583,1583.0,1584,1,Qd-tree: Learning Data Layouts for Big Data Analytics,/doi/10.1145/3318464.3389770,1
1584,1584.0,1585,2,Zongheng Yang,/profile/99659539081,1
1585,1585.0,1586,2,Badrish Chandramouli,/profile/81314493435,1
1586,1586.0,1587,2,Chi Wang,/profile/99660008552,1
1587,1587.0,1588,2,Umar Farooq Minhas,/profile/99659503540,1
1588,1588.0,1589,2,Per-Åke Larson,/profile/81361599316,1
1589,1589.0,1590,2,Donald Kossmann,/profile/81100626540,1
1590,1590.0,1591,2,Rajeev Acharya,/profile/81100197170,1
1591,1591.0,1592,1,Program analysis for secure big data processing,/doi/10.1145/2642937.2643006,1
1592,1592.0,1593,2,Julian James Stephen,/profile/99658635947,1
1593,1593.0,1594,2,Savvas Savvides,/profile/99658637181,1
1594,1594.0,1595,1,Resource-optimizing adaptation for big data applications,/doi/10.1145/2647908.2655958,1
1595,1595.0,1596,2,Holger Eichelberger,/profile/81100228058,1
1596,1596.0,1597,2,Klaus Schmid,/profile/81320494442,1
1597,1597.0,1598,1,Big data causing big (TLB) problems: taming random memory accesses on the GPU,/doi/10.1145/3076113.3076115,1
1598,1598.0,1599,2,Tomas Karnagel,/profile/81758808457,1
1599,1599.0,1600,2,Tal Ben-Nun,/profile/81440621048,1
1600,1600.0,1601,2,Matthias Werner,/profile/99659162413,1
1601,1601.0,1602,2,Dirk Habich,/profile/81310482402,1
1602,1602.0,1603,2,Wolfgang Lehner,/profile/81100335067,1
1603,1603.0,1604,1,Using big data for more dependability: a cellular network tale,/doi/10.1145/2524224.2524227,1
1604,1604.0,1605,2,Nawanol Theera-Ampornpunt,/profile/81508706788,1
1605,1605.0,1606,2,Saurabh Bagchi,/profile/81100213708,1
1606,1606.0,1607,2,Kaustubh R. Joshi,/profile/81100641846,1
1607,1607.0,1608,2,Rajesh K. Panta,/profile/81344496310,1
1608,1608.0,1609,1,Multivariate motif detection in local weather big data,/doi/10.1145/3341161.3343518,1
1609,1609.0,1610,2,Konstantinos Xylogiannopoulos,/profile/81493658593,1
1610,1610.0,1611,1,Construction of financial big data framework based on management accounting,/doi/10.1145/3573428.3573647,1
1611,1611.0,1612,2,Zhujin Tian,/profile/99660757732,1
1612,1612.0,1613,1,"Performance and energy efficiency of big data systems: characterization, implication and improvement",/doi/10.1145/3056662.3056667,1
1613,1613.0,1614,2,Yingjie Shi,/profile/99658689913,1
1614,1614.0,1615,2,Lei Wang,/profile/99659568191,1
1615,1615.0,1616,2,Fang Du,/profile/81502695764,1
1616,1616.0,1617,1,The Impact of Big Data on Financial Reporting,/doi/10.1145/3589860.3589880,1
1617,1617.0,1618,2,Yosua Martinus,/profile/99660998535,1
1618,1618.0,1619,2,Mochammad Fahlevi,/profile/99661000116,1
1619,1619.0,1620,2,Winwin Yadiati,/profile/99660998219,1
1620,1620.0,1621,2,Agung Purnomo,/profile/99660331415,1
1621,1621.0,1622,2,Agustinus Winoto,/profile/99660496772,1
1622,1622.0,1623,1,Research on Clothing and Accouterment Security Based on Big Data,/doi/10.1145/3234664.3234677,1
1623,1623.0,1624,2,Xian-hong Fei,/profile/99659316536,1
1624,1624.0,1625,2,Han Qiao,/profile/99659318098,1
1625,1625.0,1626,1,A new knowledge capitalization framework in big data context,/doi/10.1145/3151759.3151780,1
1626,1626.0,1627,2,Badr Hirchoua,/profile/99659235791,1
1627,1627.0,1628,2,Brahim Ouhbi,/profile/81508706259,1
1628,1628.0,1629,2,Bouchra Frikh,/profile/87259271857,1
1629,1629.0,1630,1,Construction and Implementation of Big Data Framework for Crop Germplasm Resources,/doi/10.1145/3331453.3361308,1
1630,1630.0,1631,2,Furong Jing,/profile/99659473642,1
1631,1631.0,1632,2,Yongsheng Cao,/profile/99659473751,1
1632,1632.0,1633,2,Wei Fang,/profile/99659475523,1
1633,1633.0,1634,2,Yanqing Chen,/profile/99659475767,1
1634,1634.0,1635,1,A big data analytic framework for investigating streaming educational data,/doi/10.1145/3014812.3014869,1
1635,1635.0,1636,2,Jie Yang,/profile/81453606282,1
1636,1636.0,1637,2,Jun Ma,/profile/83358640457,1
1637,1637.0,1638,2,Sarah K. Howard,/profile/99658760125,1
1638,1638.0,1639,2,Matthew Ciao,/profile/99659097642,1
1639,1639.0,1640,2,Rangan Srikhanta,/profile/99659097396,1
1640,1640.0,1641,1,Auto-tuning Spark Big Data Workloads on POWER8: Prediction-Based Dynamic SMT Threading,/doi/10.1145/2967938.2967957,1
1641,1641.0,1642,2,Zhen Jia,/profile/81502655810,1
1642,1642.0,1643,2,Chao Xue,/profile/99659068420,1
1643,1643.0,1644,2,Guancheng Chen,/profile/99659515425,1
1644,1644.0,1645,2,Jianfeng Zhan,/profile/81455605293,1
1645,1645.0,1646,2,Yonghua Lin,/profile/81464663836,1
1646,1646.0,1647,2,Peter Hofstee,/profile/81474673891,1
1647,1647.0,1648,1,Towards an efficient vehicle traffic management using big data,/doi/10.1145/3368756.3369080,1
1648,1648.0,1649,1,Research on Employment Guidance for Graduates in Big Data Era,/doi/10.1145/3551708.3551726,1
1649,1649.0,1650,2,Dongyi Zhou,/profile/99659583362,1
1650,1650.0,1651,1,Reliable event messaging in big data enterprises: looking for the balance between producers and consumers,/doi/10.1145/2675743.2771878,1
1651,1651.0,1652,2,Tianning Zhang,/profile/99658725801,1
1652,1652.0,1653,1,Evolutionary feature manipulation in data mining/big data,/doi/10.1145/3089251.3089252,1
1653,1653.0,1654,2,Bing Xue,/profile/81392612716,1
1654,1654.0,1655,2,Mengjie Zhang,/profile/81100114740,1
1655,1655.0,1656,1,Big data analytics on heterogeneous accelerator architectures,/doi/10.1145/2968456.2976765,1
1656,1656.0,1657,2,Katayoun Neshatpour,/profile/99658717037,1
1657,1657.0,1658,2,Avesta Sasan,/profile/81444606865,1
1658,1658.0,1659,1,Research on the Application of Big Data in University's Public Opinion Monitoring and Processing,/doi/10.1145/3524383.3524442,1
1659,1659.0,1660,2,Mingjun Cai,/profile/99660533330,1
1660,1660.0,1661,2,Francis Sam,/profile/99660533075,1
1661,1661.0,1662,2,Evans Asante Boadi,/profile/99660487062,1
1662,1662.0,1663,1,"Research on Motivation and Regulation of Big Data ""Slaughter"" Behavior",/doi/10.1145/3377571.3377600,1
1663,1663.0,1664,2,Wang Zihaoran,/profile/99659527398,1
1664,1664.0,1665,1,Mobile CEP in real-time big data processing: challenges and opportunities,/doi/10.1145/2611286.2611311,1
1665,1665.0,1666,2,Nenad Stojanovic,/profile/81503689583,1
1666,1666.0,1667,2,Ljiljana Stojanovic,/profile/81482656833,1
1667,1667.0,1668,2,Yongchun Xu,/profile/81486646950,1
1668,1668.0,1669,2,Boban Stajic,/profile/89558852957,1
1669,1669.0,1670,1,Preemption-aware planning on big-data systems,/doi/10.1145/2851141.2851187,1
1670,1670.0,1671,2,Marco Rabozzi,/profile/99658619857,1
1671,1671.0,1672,2,Matteo Mazzucchelli,/profile/81556502656,1
1672,1672.0,1673,2,Roberto Cordone,/profile/81100577962,1
1673,1673.0,1674,2,Giovanni Matteo Fumarola,/profile/99658732158,1
1674,1674.0,1675,2,Marco D. Santambrogio,/profile/81100464692,1
1675,1675.0,1676,1,Big data exploration requires collaboration between visualization and data infrastructures,/doi/10.1145/2939502.2939518,1
1676,1676.0,1677,1,Big Data System for Analyzing Risky Procurement Entities,/doi/10.1145/2783258.2788563,1
1677,1677.0,1678,2,Amit Dhurandhar,/profile/81414621169,1
1678,1678.0,1679,2,Bruce Graves,/profile/81492640651,1
1679,1679.0,1680,2,Rajesh Ravi,/profile/81351600690,1
1680,1680.0,1681,2,Gopikrishanan Maniachari,/profile/81492654889,1
1681,1681.0,1682,2,Markus Ettl,/profile/81100243719,1
1682,1682.0,1683,1,Self-adaptation based on big data analytics: a model problem and tool,/doi/10.1109/SEAMS.2017.20,1
1683,1683.0,1684,2,Sanny Schmid,/profile/99659177855,1
1684,1684.0,1685,2,Ilias Gerostathopoulos,/profile/81558352156,1
1685,1685.0,1686,2,Christian Prehofer,/profile/81100553817,1
1686,1686.0,1687,2,Tomas Bures,/profile/81503679130,1
1687,1687.0,1688,1,Redoop infrastructure for recurring big data queries,/doi/10.14778/2733004.2733037,1
1688,1688.0,1689,2,Chuan Lei,/profile/81553122156,1
1689,1689.0,1690,2,Zhongfang Zhuang,/profile/99658685195,1
1690,1690.0,1691,2,Mohamed Y. Eltabakh,/profile/81100250608,1
1691,1691.0,1692,1,OLAPing Big Social Data: Multidimensional Big Data Analytics over Big Social Data Repositories,/doi/10.1145/3416921.3416944,1
1692,1692.0,1693,1,Data Visualization Analysis for Job Recruitment Based on Big Data,/doi/10.1145/3617184.3618036,1
1693,1693.0,1694,2,Lili Wang,/profile/99661084904,1
1694,1694.0,1695,2,Wei Chen,/profile/99661079691,1
1695,1695.0,1696,2,Haoliang Wang,/profile/99661082904,1
1696,1696.0,1697,1,The Planning and Construction of Healthcare Big Data Platform,/doi/10.1145/3433996.3434027,2
1697,1697.0,1698,2,Shifu Ding,/profile/99659659388,2
1698,1698.0,1699,2,Yan Liu,/profile/99659660063,2
1699,1699.0,1700,2,Jianjun Zhang,/profile/99659657965,2
1700,1700.0,1701,2,Yaqi Tan,/profile/99659658991,2
1701,1701.0,1702,2,Xiaoxia Li,/profile/99659658752,2
1702,1702.0,1703,2,RuiChun Tang,/profile/99659035728,2
1703,1703.0,1704,1,"Big data, high-performance computing, and MapReduce",/doi/10.1145/2659532.2659593,1
1704,1704.0,1705,2,Atanas Radenski,/profile/81100245233,1
1705,1705.0,1706,1,Methodology of Big Data Integration from A Priori Unknown Heterogeneous Data Sources,/doi/10.1145/3297156.3297249,1
1706,1706.0,1707,2,Alexey Samoylov,/profile/99659353951,1
1707,1707.0,1708,2,Nikolay Sergeev,/profile/86159220457,1
1708,1708.0,1709,2,Margarita Kucherova,/profile/99659353659,1
1709,1709.0,1710,2,Boris Denisov,/profile/99659353077,1
1710,1710.0,1711,1,Research on Smart Education Service Platform Based on Big Data,/doi/10.1145/3453187.3453340,1
1711,1711.0,1712,2,Zhifeng Hu,/profile/99659691541,1
1712,1712.0,1713,2,Feng Zhao,/profile/99659691242,1
1713,1713.0,1714,2,Xiaona Zhao,/profile/99659691371,1
1714,1714.0,1715,1,Big Data Service Request Prediction Based on Historical Behavior Time Series,/doi/10.1145/3358528.3358584,1
1715,1715.0,1716,2,Jiangying Xu,/profile/99659474314,1
1716,1716.0,1717,2,Lixin Du,/profile/99659474012,1
1717,1717.0,1718,2,Chenyang Song,/profile/99659475269,1
1718,1718.0,1719,2,Chao Li,/profile/99659474429,1
1719,1719.0,1720,2,Zhi Ren,/profile/99659474686,1
1720,1720.0,1721,2,Bo Zhu,/profile/99659475057,1
1721,1721.0,1722,1,Application Analysis of Hadoop in Big Data Processing,/doi/10.1145/3510858.3510975,1
1722,1722.0,1723,2,Zhiming Zheng,/profile/99660020179,1
1723,1723.0,1724,1,Development of a knowledge system for Big Data: Case study to plant phenotyping data,/doi/10.1145/2912845.2912869,2
1724,1724.0,1725,2,LE Ngoc Luyen,/profile/99659039478,2
1725,1725.0,1726,2,Anne Tireau,/profile/81501678942,2
1726,1726.0,1727,2,Aravind Venkatesan,/profile/81485653032,2
1727,1727.0,1728,2,Pascal Neveu,/profile/81501681945,2
1728,1728.0,1729,2,Pierre Larmande,/profile/99659038284,2
1729,1729.0,1730,1,Tackling Big Data and Black Swans through Fractal Approach and Quantum Technology,/doi/10.1145/3437075.3437086,1
1730,1730.0,1731,2,Leonardo Jose Mataruna-Dos-Santos,/profile/99659644049,1
1731,1731.0,1732,2,Hussein Muñoz Helú,/profile/99659669648,1
1732,1732.0,1733,2,Andressa Fontes Guimaraes-Mataruna,/profile/99659670993,1
1733,1733.0,1734,1,Characterization of a Big Data Storage Workload in the Cloud,/doi/10.1145/3297663.3310302,1
1734,1734.0,1735,2,Sacheendra Talluri,/profile/99659359845,1
1735,1735.0,1736,2,Alicja Łuszczak,/profile/99659039819,1
1736,1736.0,1737,2,Cristina L. Abad,/profile/81100225188,1
1737,1737.0,1738,1,Research on Foreign Exchange Management Model Based on Big Data,/doi/10.1145/3402569.3409041,1
1738,1738.0,1739,2,Ping Han,/profile/99659576002,1
1739,1739.0,1740,1,How Big Data Analytics Impacts Agility: The Moderation Effect of Orientation of Interactive Team Cognition,/doi/10.1145/3377170.3377180,1
1740,1740.0,1741,2,Qinxian Liu,/profile/99659512574,1
1741,1741.0,1742,1,"Big data, situated people: humane approaches to communication design",/doi/10.1145/2448917.2448923,1
1742,1742.0,1743,2,Brian McNely,/profile/81339516635,1
1743,1743.0,1744,1,Application Research of Big Data E-commerce in Closed Community,/doi/10.1145/3230348.3230425,1
1744,1744.0,1745,2,Huan Xia,/profile/99659306387,1
1745,1745.0,1746,2,Shiqi Tang,/profile/99659306600,1
1746,1746.0,1747,2,Shuang Li,/profile/99659305916,1
1747,1747.0,1748,2,Xiaomin Yu,/profile/99659306068,1
1748,1748.0,1749,1,Improvement of Big Data Stream Mining Technique for Automatic Bone Age Assessment,/doi/10.1145/3372454.3372462,1
1749,1749.0,1750,2,Ari Wibisono,/profile/87058877957,1
1750,1750.0,1751,2,Jihan Adibah,/profile/99659495177,1
1751,1751.0,1752,2,Petrus Mursanto,/profile/81381605859,1
1752,1752.0,1753,2,Mei Silviana Saputri,/profile/99659494158,1
1753,1753.0,1754,1,Towards memory-optimized data shuffling patterns for big data analytics,/doi/10.1109/CCGrid.2016.85,1
1754,1754.0,1755,2,Bogdan Nicolae,/profile/81413606942,1
1755,1755.0,1756,2,Carlos Costa,/profile/99658643575,1
1756,1756.0,1757,2,Claudia Misale,/profile/87959064557,1
1757,1757.0,1758,2,Kostas Katrinis,/profile/81310489319,1
1758,1758.0,1759,2,Yoonho Park,/profile/81100158143,1
1759,1759.0,1760,1,Toward Efficient Ranked-key Algorithm for the Web notification of Big Data Systems,/doi/10.1145/3090354.3090386,1
1760,1760.0,1761,2,Mohamedou Cheikh Tourad,/profile/99659192614,1
1761,,1762,1,Investigating the Effects of Object-Relational Impedance Mismatch on the Efficiency of Object-Relational Mapping Frameworks,/doi/10.4018/JDM.2020100101,1
1762,,1763,2,Derek Colley,/profile/99659236781,2
1763,,1764,2,Md Asaduzzaman,/profile/99660311466,1
1764,,1765,1,Cloud computing adoption readiness assessment in saudi healthcare organisations: a strategic view,/doi/10.1145/3018896.3025156,1
1765,,1766,2,Fawaz Alharbi,/profile/99659079462,2
1766,,1767,2,Anthony Atkins,/profile/81312482217,2
1767,,1768,1,Identifying New Directions in Database Performance Tuning,/doi/10.1016/j.procs.2017.11.036,1
1768,,1769,1,Strategic Value of Cloud Computing in Healthcare Organisations Using the Balanced Scorecard Approach,/doi/10.1016/j.procs.2016.09.050,1
1769,,1770,2,Homoud A. Al-Buti,/profile/99659080505,1
1770,,1771,1,An Evaluation of the Challenges of Multilingualism in Data Warehouse Development,/doi/10.5220/0005858401960206,1
1771,,1772,2,Nedim Dediź,/profile/99659171811,1
1772,,1773,1,A Knowledge based Decision Making Tool to Support Cloud Migration Decision Making,/doi/10.5220/0005464006370643,1
1773,,1774,2,Abdullah Alhammadi,/profile/99659438060,1
1774,,1775,2,Alan Eardley,/profile/81100518749,1
1775,,1776,1,Incorporating Big Data Analytics into Enterprise Information Systems,/doi/10.1007/978-3-319-24315-3_31,3
1776,,1777,2,Francisca Pambel,/profile/99660022164,3
1777,,1778,2,Fangwei Wang,/profile/81408592238,3
1778,,1779,1,A Framework for Developing Management Intelligent Systems,/doi/10.4018/IJSSOE.2016010103,3
1779,,1780,1,Big Data Analytics as a Service for Business Intelligence,/doi/10.1007/978-3-319-25013-7_16,3
1780,,1781,2,Huasheng Zou,/profile/99660044429,3
1781,,1782,1,Analytics Service Oriented Architecture for Enterprise Information Systems,/doi/10.1145/2684200.2684358,3
1782,,1783,2,John Yearwood,/profile/81100149385,3
1783,,1784,1,How Bias Impacted the Project Manager Decision to Not Terminate a Failing Project,/doi/10.4018/IJITPM.304059,3
1784,,1785,1,Impact of Information Communication Technology Strategies on Learning Effectiveness,/doi/10.4018/IJOPCD.292026,3
1785,,1786,2,Narasimha Rao Vajjhala,/profile/99660274058,3
1786,,1787,1,Impact of Psycho-Demographic Factors on Smartphone Purchase Decisions,/doi/10.1145/3394788.3394790,3
1787,,1788,1,Predictors of e-service Consumption in a Highly Productive Brazil-Russia-India-China-South Africa Region Sample,/doi/10.4018/IJESMA.2020010103,3
1788,,1789,1,Examining e-Adoption of Agricultural Systems by Farmers in Central Nigeria,/doi/10.4018/IJEA.2019070103,3
1789,,1790,2,Nankyer Sarah Bitrus,/profile/99660874497,3
1790,,1791,1,Consumer Behavior in Online Risky Purchase Decisions: Exploring Trustworthiness Across Culture,/doi/10.4018/IJOM.2018040101,3
1791,,1792,1,Comparing the Socio-Political Ethics of Fighting Terrorism with Extreme Self-Defense in USA: An Exploratory Insight,/doi/10.4018/IJRCM.2018010101,3
1792,,1793,2,Maximiliano E. Korstanje,/profile/99658953082,3
1793,,1794,1,Assessing the Risk of Leveraging Technology in Small Businesses Entering the European Union,/doi/10.4018/IJRCM.2017100104,3
1794,,1795,2,Fation Losha,/profile/99659211639,3
1795,,1796,1,Student Resistance to a Mandatory Learning Management System in Online Supply Chain Courses,/doi/10.4018/JOEUC.2017070103,3
1796,,1797,1,Beyond engagement analytics: which online mixed-data factors predict student learning outcomes?,/doi/10.1007/s10639-016-9464-2,3
1797,,1798,1,Supporting Emotion Recognition in Human-Robot Interactions: An Experimental Italian Textual Dataset,/doi/10.1007/978-3-031-40725-3_41,3
1798,,1799,2,Antonino Asta,/profile/99661010550,3
1799,,1800,2,Alessia Fantini,/profile/99661010300,3
1800,,1801,2,Giovanni Pilato,/profile/81100106451,3
1801,,1802,2,Pablo G. Bringas,/profile/81375615880,3
1802,,1803,1,Probability Density Function for Clustering Validation,/doi/10.1007/978-3-031-40725-3_12,3
1803,,1804,2,Pau Figuera,/profile/99660124348,3
1804,,1805,2,Pablo García Bringas,/profile/81500662826,3
1805,,1806,1,Effective and Efficient Heuristic Algorithms for Supporting Optimal Location of Hubs over Networks with Demand Uncertainty,/doi/10.1007/978-3-031-39847-6_6,3
1806,,1807,2,Luigi Canadè,/profile/99660967169,3
1807,,1808,2,Giulia Fornari,/profile/99661009568,3
1808,,1809,2,Vittorio Gatto,/profile/99661010029,3
1809,,1810,2,Abderraouf Hafsaoui,/profile/99661002988,1
1810,,1811,1,"Towards a Grid-Based Framework for Supporting Range Aggregate Queries Over Big Sensor Network Readings: Overview, Management, and Applications",/doi/10.4018/IJDST.296248,3
1811,,1812,2,Filippo Furfaro,/profile/81100561296,4
1812,,1813,1,PUF-based Smart Tags for Supply Chain Management,/doi/10.1145/3465481.3469195,3
1813,,1814,2,Alberto Falcone,/profile/99658667040,3
1814,,1815,2,Carmelo Felicetti,/profile/99659850009,3
1815,,1816,2,Alfredo Garro,/profile/81324489340,6
1816,,1817,2,Antonino Rullo,/profile/99658626596,6
1817,,1818,1,HIKE: A Step Beyond Data Exchange,/doi/10.1007/978-3-030-33223-5_35,4
1818,,1819,2,Sergio Greco,/profile/81100249636,4
1819,,1820,2,Irina Trubitsyna,/profile/81100065147,12
1820,,1821,1,"Extending inverse frequent itemsets mining to generate realistic datasets: complexity, accuracy and emerging applications",/doi/10.1007/s10618-019-00643-1,3
1821,,1822,2,Edoardo Serra,/profile/99659156616,6
1822,,1823,1,An Effective System for User Queries Assistance,/doi/10.1007/978-3-030-27629-4_33,4
1823,,1824,1,Simplified data posting in practice,/doi/10.1145/3331076.3331104,4
1824,,1825,1,A Cloud-based platform for the emulation of complex cybersecurity scenarios,/doi/10.1016/j.future.2018.07.025,3
1825,,1826,2,Angelo Furfaro,/profile/81100561265,6
1826,,1827,2,Antonio Piccolo,/profile/81440594282,3
1827,,1828,2,Andrea Parise,/profile/99658965488,3
1828,,1829,2,Luciano Argento,/profile/99659007224,3
1829,,1830,1,Using CalcuList To MapReduce Jsons,/doi/10.1145/3216122.3216164,3
1830,,1831,1,"The Inverse Tree-OLAP Problem: Definitions, Models, Complexity Analysis, and a Possible Solution",/doi/10.1145/3216122.3216129,3
1831,,1832,1,Systemic Risk Modeling and Evaluation through Simulation and Bayesian Networks,/doi/10.1145/3098954.3098993,3
1832,,1833,2,Andrea Tundis,/profile/81508704856,3
1833,,1834,2,Teresa Gallo,/profile/99659193374,3
1834,,1835,2,Simona Citrigno,/profile/99658728838,3
1835,,1836,2,Sabrina Graziano,/profile/99659192820,3
1836,,1837,2,Max Mühlhäuser,/profile/81100305085,3
1837,,1838,1,"Abstractions, their algorithms, and their compilers",/doi/10.1145/3490685,3
1838,,1839,2,Alfred Aho,/profile/81100024612,3
1839,,1840,1,PANDA: Partitioned Data Security on Outsourced Sensitive and Non-sensitive Data,/doi/10.1145/3397521,3
1840,,1841,2,Sharad Mehrotra,/profile/81331499070,3
1841,,1842,2,Shantanu Sharma,/profile/99659442644,3
1842,,1843,2,Dhrubajyoti Ghosh,/profile/99659479506,3
1843,,1844,2,Peeyush Gupta,/profile/99659442247,3
1844,,1845,2,Anurag Mishra,/profile/99659585831,3
1845,,1846,1,Can Generative AI Bots Be Trusted?,/doi/10.1145/3592981,1
1846,,1847,1,A Map for Innovation,/doi/10.1145/3581762,1
